agreementAddress,certificateId,signedAmount,filledAmount,buyer,seller,metadata,metadataDecoded
0x3285f0eA483FB51534D2DbF21Eb30143d8e0bC05,290,33000000,33000000,0xBAe6e28252328e45fB3b2B138b91fbcEce542DC8,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30626535613433652d336339312d346263342d613738612d3965616339666437636262662d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""0be5a43e-3c91-4bc4-a78a-9eac9fd7cbbf"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xf84dbc8DFee84EE6E93846BEFc4Ef824940Dda1d,291,1000000,1000000,0xBD1e980C1AABc20784E0B87E258aDef867D1f48D,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d38643666633733342d393637612d346432332d396339622d3835663139656232643363302d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""8d6fc734-967a-4d23-9c9b-85f19eb2d3c0"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x835f903591b47E67539E34F526A2e5aAd52cbD26,292,81000000,81000000,0xe7b33354675029FFD033793445a1eF99c74c7275,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d61643962663961322d303534642d343566372d396264622d3832646234383062316332322d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""ad9bf9a2-054d-45f7-9bdb-82db480b1c22"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x243E0bDE847898409869948691E075DB312Ee99f,293,30000000,30000000,0x32eDCDabEF6043139EFE9AbF1CDC47CbA8284607,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34336238313161382d626462612d343661612d613532642d6433393862333834636437342d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""43b811a8-bdba-46aa-a52d-d398b384cd74"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xDb324DC84896C638eeADeDa9E16d63571D1e50de,294,119000000,119000000,0x91D8210F778a8C424200e6fd3a63544998EBb1F2,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d39656664326437632d616134662d343566382d623763312d3062616531616363376536332d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""9efd2d7c-aa4f-45f8-b7c1-0bae1acc7e63"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x3d156Ba35149540782cB59Da2278C79957c29613,296,36000000,36000000,0x87e388610c6063a3a782a94e46964c34887580eb,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34313236623232612d333265382d343933342d386463372d6537613239333363376264362d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""4126b22a-32e8-4934-8dc7-e7a2933c7bd6"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xF39b008D0Cb9Cd6eb58a369442a8Aa3e75e20535,297,6000000,6000000,0x92a8F96E935Edc959C5ed7Fbe3f9c1f5d25C9e23,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30376565396133352d306662352d346363612d393034632d6331393661313837643531352d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""07ee9a35-0fb5-4cca-904c-c196a187d515"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x1e3a5272f39c9B11beb29e0EC83B93796B066E63,298,147000000,147000000,0xDF8c5dB1807631698945125214FF9d1e87733CA5,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d33653331383436622d303464352d346630642d393734302d6335633562346331316236392d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""3e31846b-04d5-4f0d-9740-c5c5b4c11b69"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x6D008475e08133f518f1f22e03130ab2B84e6D61,299,5000000,5000000,0xe2a721BD9eDa3fc91448aE12bC47a6416766F258,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d39386463663665382d386130612d346334312d393135352d6161303635353464356238642d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""98dcf6e8-8a0a-4c41-9155-aa06554d5b8d"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x64f2a9CFde4e445a32AA4953D863e863F17fFc93,300,156000000,156000000,0xd620B525c1Ac217FFDdb2d69690d7DED9b521bBD,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d32373961343563352d646435642d346430352d613838322d6334376338623461336234382d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""279a45c5-dd5d-4d05-a882-c47c8b4a3b48"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x861208cAe2763D639F8063E7f4175d5606439b60,301,25000000,25000000,0x6b98507530b6D28c08617de2cE8ffC5D4c4A5c01,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30306634323263662d346366622d343166372d396264362d3464393962393831643639332d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""00f422cf-4cfb-41f7-9bd6-4d99b981d693"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xE0095AFFC90a9Cb63027A87A37eB0B267D4Bf244,302,8000000,8000000,0x1990770bcac8d14a71975180969B00Aae3862cf0,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d38366232666231642d633530392d343638342d613836332d3136386565656335353866352d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""86b2fb1d-c509-4684-a863-168eeec558f5"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x6FdBD667D17000f417092E8d46af78A8B7B44016,303,29000000,29000000,0xEe7E2195cdD9fCE62c4931e85491411dA1C32756,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34663533353138302d333339642d343232322d386361642d6137383364336561336639392d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""4f535180-339d-4222-8cad-a783d3ea3f99"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x7fb8A62b883e79eCc365DA86f7122CC991F9379e,304,54000000,54000000,0xEc9D901B3699104BcE1EEE33d29e7618E8de4e77,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30386664663661372d333032622d343461352d623630332d3235373462323636616638632d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""08fdf6a7-302b-44a5-b603-2574b266af8c"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x66Bb102dD4132cbb8Fe8BDEc922f34De232e732E,305,5000000,5000000,0x859Aab07eE11f3E1692C7C028035a5aB2E87bC79,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d31653936636630652d383539342d346631362d616465352d3961626563656465636130622d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""1e96cf0e-8594-4f16-ade5-9abecedeca0b"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xb7b85eF1F724F895aa7636DbAeE56E997f297D78,307,11000000,11000000,0xcF2F97125B70BfE7CA586242eC2A981540517920,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65326230363762622d643932302d343566362d623630322d6233326565346262373330372d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""e2b067bb-d920-45f6-b602-b32ee4bb7307"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x689BFD388F7f7e146fb2089eE1e4B4CF277A3d94,308,285000000,285000000,0x9EFBf7f9b628c11D16043F2351A79d552E0101F9,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65333835386564352d396164312d346636372d393233652d6633343839376338633737302d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""e3858ed5-9ad1-4f67-923e-f34897c8c770"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x36De2F46Dda3daC4A1218Fb37D430c0055A5570B,309,123000000,123000000,0x7dE1A3cE938a8B3Dd6A9568d853fe3413c5CCa35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30323061353062352d366334632d346130362d383262302d6139633163646531356435612d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""020a50b5-6c4c-4a06-82b0-a9c1cde15d5a"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xDB4210C46A2feA5d2D38776c9cde1032043a05d9,310,74000000,74000000,0xb4b69ff5b9D7124E94432fBb2F3835fF75d335A4,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d64366633333061652d313832312d346530352d393332362d6563626636616431656436392d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""d6f330ae-1821-4e05-9326-ecbf6ad1ed69"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x14d1d4ec7592585ff1820C378eaE3582BE0E4827,311,785000000,785000000,0xC9322Acfd5A8b95Dd1Ae430677369f9C41150c4a,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34613663316333362d336232332d346662342d623933342d6133666331666334336232322d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""4a6c1c36-3b23-4fb4-b934-a3fc1fc43b22"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x48CdEa4007372A9FE028E2867965B5C51EFF10BD,312,90000000,90000000,0x006c83aC6CFFE2Fc494ae739b04c86c3a4123Ef6,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d31653130666462652d633534642d346366382d616136662d3534353736346365333932352d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""1e10fdbe-c54d-4cf8-aa6f-545764ce3925"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x5F50e741aE3e3BD7aA131Bcf6F878B98B0cb88A9,313,633000000,633000000,0x0F95D942E87Be592C1aE23d5C0cea3dF842b57C5,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d33346565303163632d303361382d343634302d613131612d3330626537363864336431342d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""34ee01cc-03a8-4640-a11a-30be768d3d14"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xc75550e507855236c1319D70A3Af4e452E430113,314,1000000,1000000,0xa34e9554aa1bcFC3353d36B9ce9C5081B3237a8e,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30363365383362362d346632382d343561652d613937342d3232623333353435613061332d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""063e83b6-4f28-45ae-a974-22b33545a0a3"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xBC90AD4fB8d05cEaCD2d7716f659835C9526Fb08,315,59000000,59000000,0x60AD967De07D9D1F8D389E47ae861CcdfCB29362,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d38306131333634342d396661612d343533312d626131372d3034323535353533333739662d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""80a13644-9faa-4531-ba17-04255553379f"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x55aAdcC9ca7Bb3A2E7227409d240D6605e7ACCC3,316,24000000,24000000,0x0bAD99d14C68BddBCA841E77807219C57197947f,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34383634613463612d303364322d346365652d383539312d6263393665396136636164312d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""4864a4ca-03d2-4cee-8591-bc96e9a6cad1"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xcAaca67A2aE7EE6C6ffBcEd643F7D1Cb16C19d04,319,21000000,21000000,0xA23d00B8F62580E233EaB55B4880F1B5D6a75154,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d33666261356133662d656364622d343438362d626435342d3230646533386661343631312d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""3fba5a3f-ecdb-4486-bd54-20de38fa4611"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x111f10309998a70eb1cfCA7A298A4D92BCFC7668,320,1000000,1000000,0x18b32D1cC508d8B033bfbD14356f2b0C187d439A,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65346561393965372d396636342d346636302d623631662d3163323934363634623366302d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""e4ea99e7-9f64-4f60-b61f-1c294664b3f0"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x2A4D4f1820089423f8A510CD1411f51Dd44D36fd,321,58000000,58000000,0x4c5690a6a37eC053580A6F67f2A580C4C10C0d14,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d36616239323733302d353130362d343438652d383832622d3832373533333338633939372d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""6ab92730-5106-448e-882b-82753338c997"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x2A21d211D7681701E3c3E1493b609A0e273d9836,322,4000000,4000000,0x1567b964343e70d24eEfafB0e7A7891933Be4308,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65303263336337322d323463632d346337332d623539662d6562613539376436373864302d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""e02c3c72-24cc-4c73-b59f-eba597d678d0"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x601AAEc11154Da6D54c4d94B9839CEf6bB36f0C4,323,4000000,4000000,0x08aE4A6FFf705eE1cb61d553c76eDE6407019883,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d36316532623334372d393065372d346562372d396665322d3237376630376265306431312d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""61e2b347-90e7-4eb7-9fe2-277f07be0d11"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x230483B188ACc9D93C3874ff5aE851547b04e41f,324,23000000,23000000,0xA4BD3200d927678C6a4D9A38165d62C9685CFce5,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37356463386265662d366630312d346166662d613666302d3466626436396361373130322d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""75dc8bef-6f01-4aff-a6f0-4fbd69ca7102"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x8958D669D4E45Dc5Ff5b2E8b9Be32585B9C98514,325,96000000,96000000,0x6555Fe16F1c1b3F7990cf556b248b84155159C04,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d63396364336239312d313736362d343066352d613836372d3339636236313035653333342d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""c9cd3b91-1766-40f5-a867-39cb6105e334"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xd3fdE468e1F6b51A9a2683EDA38Bf5F1308e84a0,326,142000000,142000000,0x92A3C7ff463f94362014E52975C39954c2fcDe34,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d36633536653935392d323739372d346365392d393239332d6538353639363137363431302d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""6c56e959-2797-4ce9-9293-e85696176410"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xee2D77C7121c94e049e16e2038d88093f27C42b1,327,89000000,89000000,0x83a655090f84195768B85D822Bb5e9bC2b0Ba1fa,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d39303162623038322d623933332d343037652d396238342d6363316364383331373265312d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""901bb082-b933-407e-9b84-cc1cd83172e1"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xe7a2a6c59761ee1A636E3c4ea766e1f47204aDeE,328,91000000,91000000,0x0413dd729C510807f29df24627ADdeF83c97DD99,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d33613032646662362d616332352d343866322d386462662d3133386261373365663266312d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""3a02dfb6-ac25-48f2-8dbf-138ba73ef2f1"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x754AC545AE60b1e1876C155D774CD61A61c94E06,330,169000000,169000000,0x17a9b6cB5ebF9BadADA9c095D5f465A689F14246,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d62383838623731342d336437652d343163352d393233372d6162313036643837613336392d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""b888b714-3d7e-41c5-9237-ab106d87a369"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xffA7C424ff5fE5A782c6bB295fBF0A1539430549,331,36000000,36000000,0x45157D944DE5748dd05E5bff97B439760AB4A383,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d38356236613666302d376234302d343537322d613632392d6636623862316662303131342d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""85b6a6f0-7b40-4572-a629-f6b8b1fb0114"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xDa190D27D58cC23D8492B39d2423bC2415878afb,332,43000000,43000000,0xBf9ef2B4AB724C68A80916b8D010714CCb142539,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37306462333564362d653366332d343933352d613639382d6438323335383131653565382d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""70db35d6-e3f3-4935-a698-d8235811e5e8"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0xfAa893d88A44ee917aDc397191164ccC78D4622b,333,10000000,10000000,0x1a97c443004eB012193Cef37FDcbaf53657E7C25,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d35306138383439632d326134642d346431322d383739352d6664323361336131343336372d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""50a8849c-2a4d-4d12-8795-fd23a3a14367"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x5947BE7245400Ad16a32418606DDcAE8763E7234,334,2000000,2000000,0x4af3BC7047A484FB6A71CBDdefc1d4b78E8Cf9C9,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65346365626636332d383964342d343265612d393031632d3739623436363539633838382d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""e4cebf63-89d4-42ea-901c-79b46659c888"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x4AfBf077216fd585fc31f8f7A169978Aa864a6Cc,335,55000000,55000000,0xdAa4c2cF751051780209bB971f86Aab588095800,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65313334323361372d386236352d343732662d383762662d6161663339616463343164642d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""e13423a7-8b65-472f-87bf-aaf39adc41dd"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x2AE986783Cd58B03BA3712E3AAf94B165e20E850,336,272000000,272000000,0x4654D5844a45968396b9fc2Aa157B6548A1D1865,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37306361643262372d353465322d343061302d393761372d6462366131666462626531372d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""70cad2b7-54e2-40a0-97a7-db6a1fdbbe17"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x7D36d5420e5089138c79784A40C0cd31F8031B9C,337,192000000,192000000,0xF341d19d47a0b1EB72e4193264448990587cEAE4,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30656566653335612d336663332d346266372d393731632d3236663435336663393066332d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""0eefe35a-3fc3-4bf7-971c-26f453fc90f3"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
0x460d938377dd1a4CFFeb10f8fb60501D36Cf19Cb,338,2000000,2000000,0xAba68C2696CC20eae287277014bCe1C1fC2B2B21,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d35303431353165332d376462332d343038332d623732652d6133643662303733633434622d2d30616465643730612d616166662d353866352d386563642d3936653234616361623635370000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""504151e3-7db3-4083-b72e-a3d6b073c44b"",""orderId"":""0aded70a-aaff-58f5-8ecd-96e24acab657""}"
